provider,network_name,station_name,latitude,longitude,station_opened,station_closed
IRIS,CI,GOR,33.1537,-117.22921,1999-06-29T00:00:00.000000Z,
IRIS,CI,GR2,34.11816,-118.30024,1998-03-30T00:00:00.000000Z,
IRIS,CI,GRA,36.996078,-117.366211,2001-04-18T00:00:00.000000Z,
IRIS,CI,GSC,35.30177,-116.80574,1961-11-07T00:00:00.000000Z,
IRIS,CI,HAR,35.0114,-117.29909,2013-12-04T00:00:00.000000Z,
IRIS,CI,HAY,33.70736,-115.63892,1956-06-20T00:00:00.000000Z,
IRIS,CI,HAY,33.70734,-115.63889,2014-07-17T00:00:00.000000Z,
IRIS,CI,HDH,34.775291,-118.639992,2015-06-15T00:00:00.000000Z,
IRIS,CI,HEC,34.8294,-116.335,1997-08-01T00:00:00.000000Z,
IRIS,CI,HLL,34.17643,-118.35967,2000-03-23T00:00:00.000000Z,
IRIS,CI,HMT2,33.708115,-117.001526,2013-05-21T00:00:00.000000Z,
IRIS,CI,HOL,34.458248,-117.845047,1997-05-15T00:00:00.000000Z,
IRIS,CI,HOL,34.458309,-117.84539,1997-05-15T00:00:00.000000Z,
IRIS,CI,HYS,34.865318,-117.569748,1983-09-15T00:00:00.000000Z,
IRIS,CI,IBP,32.661121,-116.092857,2010-04-06T20:00:00.000000Z,
IRIS,CI,IDO,33.79678,-116.22152,2010-05-04T16:00:00.000000Z,
IRIS,CI,IKP,32.65012,-116.10948,1972-03-29T00:00:00.000000Z,
IRIS,CI,IMP,32.90147,-115.56071,2013-10-29T00:00:00.000000Z,
IRIS,CI,IPT,34.19701,-117.28498,2012-01-04T00:00:00.000000Z,
IRIS,CI,IRM,34.157379,-115.145126,2001-12-05T00:00:00.000000Z,
IRIS,CI,ISA,35.66278,-118.47403,1946-03-16T00:00:00.000000Z,
IRIS,CI,JEM,33.08098,-116.59755,2008-05-01T21:42:40.000000Z,
IRIS,CI,JNH2,34.448941,-117.95541,2013-07-26T00:00:00.000000Z,
IRIS,CI,JRC2,35.98249,-117.80885,2004-01-15T00:00:00.000000Z,
IRIS,CI,JTH,34.126438,-116.037849,2013-11-04T00:00:00.000000Z,
IRIS,CI,JVA,34.36622,-116.61266,2001-04-11T00:00:00.000000Z,
IRIS,CI,KYV,33.92545,-116.1734,2013-11-14T00:00:00.000000Z,
IRIS,CI,LAF,33.86889,-118.33143,1999-10-15T00:00:00.000000Z,
IRIS,CI,LCG,34.00033,-118.37794,1999-10-27T00:00:00.000000Z,
IRIS,CI,LCP,34.73551,-120.27996,2001-11-14T00:00:00.000000Z,
IRIS,CI,LDF,35.13066,-115.18416,1999-11-17T00:00:00.000000Z,
IRIS,CI,LDR,34.9906,-118.34156,2001-10-04T00:00:00.000000Z,
IRIS,CI,LFP,34.30529,-118.48805,2000-01-24T00:00:00.000000Z,
IRIS,CI,LGB,33.9753,-118.14918,2000-04-06T00:00:00.000000Z,
IRIS,CI,LGU,34.108189,-119.065872,1999-06-13T00:00:00.000000Z,
IRIS,CI,LJR,34.807621,-118.867752,2002-11-05T00:00:00.000000Z,
IRIS,CI,LLS,33.684471,-117.943039,2000-02-01T00:00:00.000000Z,
IRIS,CI,LMH,33.74418,-117.39135,2013-05-21T00:00:00.000000Z,
IRIS,CI,LMR2,34.934391,-117.696289,2003-09-25T00:00:00.000000Z,
IRIS,CI,LMS,33.81744,-117.445,2013-05-21T00:00:00.000000Z,
IRIS,CI,LMY,34.733166,-119.103912,2013-12-04T00:00:00.000000Z,
IRIS,CI,LOC,34.690735,-120.446901,2013-12-04T00:00:00.000000Z,
IRIS,CI,LPC,34.31478,-117.54642,2009-05-28T19:00:00.000000Z,
IRIS,CI,LRL,35.47954,-117.68212,1992-07-29T00:00:00.000000Z,
IRIS,CI,LRR2,34.527061,-118.029984,2013-05-13T00:00:00.000000Z,
IRIS,CI,LTP,33.8811,-118.17568,2000-07-25T00:00:00.000000Z,
IRIS,CI,LUC2,34.456379,-116.964233,2012-06-26T00:00:00.000000Z,
IRIS,CI,LUG,34.365601,-117.366829,1998-01-28T00:00:00.000000Z,
IRIS,CI,LUS,33.013748,-117.163048,2017-06-20T00:00:00.000000Z,
IRIS,CI,LYP,32.70333,-116.7548,2016-05-23T00:00:00.000000Z,
IRIS,CI,MCT,34.22645,-116.04073,2001-01-24T00:00:00.000000Z,
IRIS,CI,MGE,33.81841,-116.36874,1999-10-16T00:00:00.000000Z,
IRIS,CI,MLAC,37.630192,-118.836052,1992-11-04T00:00:00.000000Z,
IRIS,CI,MLS,34.004601,-117.561623,1998-03-05T00:00:00.000000Z,
IRIS,CI,MOP,34.28096,-118.904694,1999-09-16T00:00:00.000000Z,
IRIS,CI,MPI,34.81258,-119.1453,2000-11-01T00:00:00.000000Z,
IRIS,CI,MPM,36.05799,-117.48901,1998-06-25T00:00:00.000000Z,
IRIS,CI,MPP,34.88848,-119.81362,2000-10-01T00:00:00.000000Z,
IRIS,CI,MSC,34.03852,-116.64795,2009-04-22T20:30:00.000000Z,
IRIS,CI,MSJ,33.80801,-116.96789,1999-07-27T00:00:00.000000Z,
IRIS,CI,MTG,33.19915,-116.64727,2013-10-29T00:00:00.000000Z,
IRIS,CI,MTP,35.48434,-115.5532,1996-09-10T00:00:00.000000Z,
IRIS,CI,MUR,33.59999,-117.19543,2005-07-25T00:00:00.000000Z,
IRIS,CI,MWC,34.22362,-118.05832,1928-04-23T00:00:00.000000Z,
IRIS,CI,NBS,34.78035,-116.55798,2001-12-19T00:00:00.000000Z,
IRIS,CI,NCH,34.942699,-119.67395,2013-12-04T00:00:00.000000Z,
IRIS,CI,NEE2,34.76759,-114.61881,2006-07-27T00:00:00.000000Z,
IRIS,CI,NJQ,34.534119,-120.177368,2001-11-20T00:00:00.000000Z,
IRIS,CI,NOT,34.22869,-118.55829,1995-10-05T00:00:00.000000Z,
IRIS,CI,NSS2,33.55553,-115.94586,2004-03-17T11:50:00.000000Z,
IRIS,CI,OAT,34.34361,-118.61442,1999-03-11T00:00:00.000000Z,
IRIS,CI,OLI,33.945389,-117.923721,1999-11-23T00:00:00.000000Z,
IRIS,CI,OLP,32.60771,-116.93019,2001-01-10T00:00:00.000000Z,
IRIS,CI,OSI,34.614498,-118.723503,1995-06-28T00:00:00.000000Z,
IRIS,CI,PALA,33.38905,-117.03182,2014-01-09T00:00:00.000000Z,
IRIS,CI,PASC,34.17141,-118.18523,2006-10-05T00:00:00.000000Z,
IRIS,CI,PDE,34.44199,-118.58215,1999-09-23T00:00:00.000000Z,
IRIS,CI,PDM,34.30336,-114.141518,2001-09-20T00:00:00.000000Z,
IRIS,CI,PDR,33.96273,-118.437019,2001-02-02T00:00:00.000000Z,
IRIS,CI,PDU,34.1207,-117.63808,1999-10-16T00:00:00.000000Z,
IRIS,CI,PER,33.86164,-117.20529,2003-05-21T00:00:00.000000Z,
IRIS,CI,PHL,35.40773,-120.54556,1997-07-23T00:00:00.000000Z,
IRIS,CI,PLM,33.353611,-116.862648,1939-09-09T00:00:00.000000Z,
IRIS,CI,PLS,33.7953,-117.609062,1990-05-23T00:00:00.000000Z,
IRIS,CI,PMD,33.64785,-116.37769,2005-05-07T00:45:00.000000Z,
IRIS,CI,POB2,33.68708,-116.92382,2014-03-20T19:00:00.000000Z,
IRIS,CI,PSD,33.823929,-116.550262,2005-04-13T23:13:00.000000Z,
IRIS,CI,PSR,34.091808,-117.807091,2005-09-14T00:00:00.000000Z,
IRIS,CI,QLC,35.04084,-119.97425,2016-05-02T00:00:00.000000Z,
IRIS,CI,RAG,34.68289,-116.15139,1999-07-20T00:00:00.000000Z,
IRIS,CI,RCT,36.305229,-119.243843,1999-10-11T00:00:00.000000Z,
IRIS,CI,RFR,35.113583,-120.097209,2016-05-02T00:00:00.000000Z,
IRIS,CI,RHC2,34.00095,-118.01333,2014-01-14T22:00:00.000000Z,
IRIS,CI,RHR,33.290215,-117.176483,2017-03-16T00:00:00.000000Z,
IRIS,CI,RIN,34.28196,-118.47925,1999-08-19T00:00:00.000000Z,
IRIS,CI,RIO,34.10473,-117.97956,1999-10-19T00:00:00.000000Z,
IRIS,CI,RKMO,33.67421,-117.60947,2013-11-14T00:00:00.000000Z,
IRIS,CI,RPV,33.74346,-118.40412,1993-05-12T00:00:00.000000Z,
IRIS,CI,RRX,34.875332,-116.996841,2000-11-08T00:00:00.000000Z,
IRIS,CI,RSI,34.85191,-120.208679,2017-01-24T00:00:00.000000Z,
IRIS,CI,RSS,33.97327,-117.326736,1999-05-27T00:00:00.000000Z,
IRIS,CI,RUN,32.972221,-114.978088,1973-03-31T00:00:00.000000Z,
IRIS,CI,RUS,34.05075,-118.08078,1998-05-29T00:00:00.000000Z,
IRIS,CI,RVR,33.993511,-117.37545,1926-10-19T00:00:00.000000Z,
IRIS,CI,RXH,33.18313,-115.62257,2004-05-26T17:25:00.000000Z,
IRIS,CI,SAL,33.2801,-115.98585,1999-05-25T00:00:00.000000Z,
IRIS,CI,SBB2,34.68844,-117.82424,2004-10-28T21:15:00.000000Z,
IRIS,CI,SBC,34.440762,-119.71492,1932-01-05T00:00:00.000000Z,
IRIS,CI,SBI,33.480461,-119.029861,2003-07-16T00:00:00.000000Z,
IRIS,CI,SBPX,34.2324,-117.23484,1996-06-12T00:00:00.000000Z,
IRIS,CI,SCI2,32.9799,-118.54697,2003-10-23T00:00:00.000000Z,
IRIS,CI,SCZ2,33.99543,-119.635101,2003-11-04T00:00:00.000000Z,
IRIS,CI,SDD,33.552589,-117.661713,1999-04-20T00:00:00.000000Z,
IRIS,CI,SDG,32.784,-117.13805,2001-09-26T00:00:00.000000Z,
IRIS,CI,SDR,32.735611,-116.942413,2001-04-20T00:00:00.000000Z,
IRIS,CI,SES,34.43692,-119.1375,2001-01-25T00:00:00.000000Z,
IRIS,CI,SGL,32.64933,-115.72638,1973-03-31T00:00:00.000000Z,
IRIS,CI,SHO,35.899529,-116.275299,1996-10-14T00:00:00.000000Z,
IRIS,CI,SIO,34.292999,-119.164597,1995-10-05T00:00:00.000000Z,
IRIS,CI,SLA,35.89095,-117.28332,1999-03-09T00:00:00.000000Z,
IRIS,CI,SLB,33.48519,-115.86643,2009-02-06T17:55:00.000000Z,
IRIS,CI,SLH,33.19269,-116.25399,2013-03-25T00:00:00.000000Z,
IRIS,CI,SLR,33.833591,-116.797371,2001-11-30T00:00:00.000000Z,
IRIS,CI,SMF2,34.02201,-118.44627,2012-07-05T00:00:00.000000Z,
IRIS,CI,SMI,34.03818,-120.35132,2010-07-01T00:00:00.000000Z,
IRIS,CI,SMM,35.3142,-119.99581,1999-11-09T00:00:00.000000Z,
IRIS,CI,SMR,35.376991,-120.612473,2008-05-22T21:00:00.000000Z,
IRIS,CI,SMS,34.014381,-118.456169,1997-06-18T00:00:00.000000Z,
IRIS,CI,SMW,35.01108,-120.40997,2008-12-09T22:49:00.000000Z,
IRIS,CI,SNCC,33.247871,-119.524368,1994-05-03T00:00:00.000000Z,
IRIS,CI,SNO,34.035149,-116.807777,2008-12-03T20:32:00.000000Z,
IRIS,CI,SNR,32.861839,-115.43602,1973-05-01T00:00:00.000000Z,
IRIS,CI,SOC,33.38761,-117.58013,2015-06-29T00:00:00.000000Z,
IRIS,CI,SOF,33.37055,-117.5574,2012-09-25T00:00:00.000000Z,
IRIS,CI,SPF,34.05933,-118.646141,2000-10-19T00:00:00.000000Z,
IRIS,CI,SPG2,36.200569,-118.766243,2005-12-06T00:00:00.000000Z,
IRIS,CI,SRI,33.97875,-120.07886,2010-09-01T00:00:00.000000Z,
IRIS,CI,SRN,33.82854,-117.78938,1999-11-15T00:00:00.000000Z,
IRIS,CI,SRT,35.692348,-117.750511,1982-07-31T00:00:00.000000Z,
IRIS,CI,STC,34.30302,-119.18676,1999-11-15T00:00:00.000000Z,
IRIS,CI,STG,33.664001,-117.768562,2000-01-24T00:00:00.000000Z,
IRIS,CI,STS,33.790329,-118.198776,1999-05-20T00:00:00.000000Z,
IRIS,CI,SVD,34.10647,-117.09822,1990-12-04T00:00:00.000000Z,
IRIS,CI,SWP,32.79184,-116.09718,2013-10-29T00:00:00.000000Z,
IRIS,CI,SWS,32.94508,-115.79988,1997-09-20T00:00:00.000000Z,
IRIS,CI,SYN,34.607231,-120.069603,2013-12-04T00:00:00.000000Z,
IRIS,CI,SYP,34.52781,-119.97832,1967-06-07T00:00:00.000000Z,
IRIS,CI,TA2,34.38203,-117.678223,1997-02-06T00:00:00.000000Z,
IRIS,CI,TEH,35.2913,-118.42079,2001-05-02T00:00:00.000000Z,
IRIS,CI,TFT,35.14592,-119.41946,2001-10-30T00:00:00.000000Z,
IRIS,CI,THM,33.65066,-116.07734,2009-03-10T20:48:00.000000Z,
IRIS,CI,TIN,37.054218,-118.230087,1932-01-01T00:00:00.000000Z,
IRIS,CI,TOR,33.57526,-116.22584,2007-04-30T00:00:00.000000Z,
IRIS,CI,TOW2,35.808559,-117.764877,2014-07-10T00:00:00.000000Z,
IRIS,CI,TPO,34.87883,-118.22864,1976-05-10T00:00:00.000000Z,
IRIS,CI,TUQ,35.43584,-115.92389,2002-05-02T00:00:00.000000Z,
IRIS,CI,USC,34.019192,-118.286308,1993-02-17T00:00:00.000000Z,
IRIS,CI,VCS,34.48372,-118.11781,1997-09-09T00:00:00.000000Z,
IRIS,CI,VES,35.840889,-119.084686,1999-09-30T00:00:00.000000Z,
IRIS,CI,VOG,36.32098,-119.382263,2011-05-26T00:00:00.000000Z,
IRIS,CI,VTV,34.56065,-117.329597,1993-04-14T00:00:00.000000Z,
IRIS,CI,WAS2,35.7377,-118.55743,2014-06-03T00:00:00.000000Z,
IRIS,CI,WBM,35.608391,-117.890488,1979-09-26T00:00:00.000000Z,
IRIS,CI,WBS,35.53664,-118.14035,1980-04-22T00:00:00.000000Z,
IRIS,CI,WCS2,36.025211,-117.765259,2014-07-14T00:00:00.000000Z,
IRIS,CI,WES,32.75904,-115.73161,2001-01-23T00:00:00.000000Z,
IRIS,CI,WGR,34.510849,-119.274071,2001-08-01T00:00:00.000000Z,
IRIS,CI,WHF,35.695129,-118.35183,1979-05-23T00:00:00.000000Z,
IRIS,CI,WLH2,36.152072,-118.313186,2014-06-04T00:00:00.000000Z,
IRIS,CI,WLT,34.00948,-117.95077,1999-11-15T00:00:00.000000Z,
IRIS,CI,WMD,33.03826,-115.58191,2013-05-08T00:00:00.000000Z,
IRIS,CI,WMF,36.117741,-117.854843,1982-03-20T00:00:00.000000Z,
IRIS,CI,WMF,36.11758,-117.854858,1982-03-20T00:00:00.000000Z,
IRIS,CI,WOR,35.69563,-118.24246,1979-05-23T00:00:00.000000Z,
IRIS,CI,WRC2,35.947899,-117.650383,2014-07-09T00:00:00.000000Z,
IRIS,CI,WSS,34.1717,-118.64971,2000-11-21T00:00:00.000000Z,
IRIS,CI,WTT,33.948689,-118.25547,2000-02-15T23:59:00.000000Z,
IRIS,CI,WTT2,33.94867,-118.25539,2011-01-05T00:00:00.000000Z,
IRIS,CI,WWC,33.94068,-116.40876,2009-04-01T20:00:00.000000Z,
IRIS,CI,WWF,33.27884,-115.57888,2014-02-10T00:00:00.000000Z,
IRIS,CI,YEG2,35.43831,-119.96306,2016-04-25T00:00:00.000000Z,
IRIS,CM,PRV,13.376167,-81.3635,2012-05-15T00:00:00.000000Z,
IRIS,CN,A11,47.2431,-70.1969,1994-10-16T00:00:00.000000Z,
IRIS,CN,A16,47.468,-70.0096,1994-10-15T00:00:00.000000Z,
IRIS,CN,A21,47.7045,-69.6892,1994-10-17T00:00:00.000000Z,
IRIS,CN,A54,47.4568,-70.4134,1994-10-20T00:00:00.000000Z,
IRIS,CN,A61,47.6936,-70.0914,1994-10-19T00:00:00.000000Z,
IRIS,CN,A64,47.8274,-69.8914,1994-10-19T00:00:00.000000Z,
IRIS,CN,ATKO,48.8231,-91.6004,2004-06-09T00:00:00.000000Z,
IRIS,CN,BAIB,52.5757,-131.7534,2017-08-10T00:00:00.000000Z,
IRIS,CN,BBB,52.1847,-128.1133,1993-10-29T00:00:00.000000Z,
IRIS,CN,BCLQ,46.9264,-71.1727,2007-11-02T00:00:00.000000Z,
IRIS,CN,BFSB,48.8336,-125.136,2013-11-15T00:00:00.000000Z,
IRIS,CN,BJBQ,50.2874,-62.8094,2017-09-23T00:00:00.000000Z,
IRIS,CN,BLKN,64.3185,-96.0024,2017-08-13T00:00:00.000000Z,
IRIS,CN,BMTB,56.0451,-122.1332,2017-09-18T00:00:00.000000Z,
IRIS,CN,BNAB,53.4932,-130.6368,1999-04-16T00:00:00.000000Z,
IRIS,CN,BVCY,62.4141,-140.8606,2010-08-14T00:00:00.000000Z,
IRIS,CN,CHEG,46.8083,-60.6745,2005-10-19T00:00:00.000000Z,
IRIS,CN,DAWY,64.0647,-139.3937,1993-07-01T00:00:00.000000Z,
IRIS,CN,DIB,53.2025,-132.4767,2004-03-15T00:00:00.000000Z,
IRIS,CN,DPQ,46.6803,-72.7771,1996-09-20T00:00:00.000000Z,
IRIS,CN,DRLN,49.2562,-57.5032,1993-12-14T00:00:00.000000Z,
IRIS,CN,EDM,53.223,-113.3497,1992-06-03T00:00:00.000000Z,
IRIS,CN,EFO,43.0925,-79.3099,1995-02-28T00:00:00.000000Z,
IRIS,CN,EPLO,49.6737,-93.7258,2004-06-11T00:00:00.000000Z,
IRIS,CN,FNSB,58.8061,-122.7328,2017-08-02T00:00:00.000000Z,
IRIS,CN,FRB,63.7469,-68.5451,1992-06-03T00:00:00.000000Z,
IRIS,CN,GAC,45.7032,-75.4776,1992-04-14T00:00:00.000000Z,
IRIS,CN,GBN,45.4079,-61.5128,2005-10-17T00:00:00.000000Z,
IRIS,CN,GGN,45.1184,-66.842,2002-01-30T00:00:00.000000Z,
IRIS,CN,GOBB,48.9493,-123.5105,1999-02-02T00:00:00.000000Z,
IRIS,CN,GTOO,49.7451,-86.9613,2017-06-11T00:00:00.000000Z,
IRIS,CN,HAL,44.6378,-63.5912,2003-01-13T00:00:00.000000Z,
IRIS,CN,HG1B,52.9345,-132.1307,2012-11-07T00:00:00.000000Z,
IRIS,CN,HOLB,50.6402,-128.1331,1995-02-09T00:00:00.000000Z,
IRIS,CN,HOPB,49.3872,-121.4206,2001-11-23T00:00:00.000000Z,
IRIS,CN,HSNB,47.2769,-66.0601,2017-09-26T00:00:00.000000Z,
IRIS,CN,HYT,60.8267,-137.5072,1994-09-15T00:00:00.000000Z,
IRIS,CN,ICQ,49.5223,-67.2715,1996-02-15T00:00:00.000000Z,
IRIS,CN,ILON,69.3712,-81.8243,2005-08-24T00:00:00.000000Z,
IRIS,CN,INK,68.3065,-133.5254,1992-02-28T00:00:00.000000Z,
IRIS,CN,KGNO,44.2272,-76.4934,1999-12-21T00:00:00.000000Z,
IRIS,CN,KILO,48.4972,-79.7232,2003-06-22T00:00:00.000000Z,
IRIS,CN,KIPQ,46.7919,-79.0567,2017-06-04T00:00:00.000000Z,
IRIS,CN,LGNH,18.511,-72.6058,2010-02-14T00:00:00.000000Z,
IRIS,CN,LLLB,50.609,-121.8815,1998-11-17T00:00:00.000000Z,
IRIS,CN,LMN,45.8544,-64.8063,1993-07-26T00:00:00.000000Z,
IRIS,CN,LMQ,47.5485,-70.3258,1992-06-03T00:00:00.000000Z,
IRIS,CN,MALO,50.0244,-79.7635,2003-06-20T00:00:00.000000Z,
IRIS,CN,MCNB,45.5958,-67.3198,2016-05-21T00:00:00.000000Z,
IRIS,CN,MNTQ,45.5003,-73.6228,2010-07-26T00:00:00.000000Z,
IRIS,CN,NATG,50.2872,-62.8102,2005-11-26T00:00:00.000000Z,
IRIS,CN,NLLB,49.2271,-123.9882,2003-01-01T00:00:00.000000Z,
IRIS,CN,ORIO,45.4515,-75.511,2008-06-19T00:00:00.000000Z,
IRIS,CN,OTT,45.3939,-75.7148,1992-06-01T00:00:00.000000Z,
IRIS,CN,OZB,48.9612,-125.4978,1996-03-28T00:00:00.000000Z,
IRIS,CN,PAPH,18.5225,-72.2993,2010-02-11T00:00:00.000000Z,
IRIS,CN,PGC,48.6498,-123.4521,1993-07-01T00:00:00.000000Z,
IRIS,CN,PKLO,51.4987,-90.3522,2004-06-15T00:00:00.000000Z,
IRIS,CN,PLBC,59.455,-136.3659,2005-09-03T00:00:00.000000Z,
IRIS,CN,PNPO,48.5957,-86.2846,2004-06-18T00:00:00.000000Z,
IRIS,CN,PNT,49.3224,-119.6254,1993-02-03T00:00:00.000000Z,
IRIS,CN,RES,74.6892,-94.8962,1992-05-05T00:00:00.000000Z,
IRIS,CN,RUBB,54.3262,-130.2523,2001-07-18T00:00:00.000000Z,
IRIS,CN,SADO,44.7695,-79.1411,1993-12-03T00:00:00.000000Z,
IRIS,CN,SAKN,56.5359,-79.2324,2014-11-25T00:00:00.000000Z,
IRIS,CN,SLEB,51.1685,-118.1326,1997-12-05T00:00:00.000000Z,
IRIS,CN,SNB,48.7751,-123.1723,1996-09-04T00:00:00.000000Z,
IRIS,CN,TBO,48.6472,-89.4085,1993-10-05T00:00:00.000000Z,
IRIS,CN,TRQ,46.2175,-74.5514,1996-07-12T00:00:00.000000Z,
IRIS,CN,TRQ,46.2176,-74.5513,2015-09-02T00:00:00.000000Z,
IRIS,CN,UBRB,52.8918,-124.0832,2007-10-16T00:00:00.000000Z,
IRIS,CN,ULM,50.2503,-95.875,1994-12-07T00:00:00.000000Z,
IRIS,CN,VABQ,45.9047,-75.6079,2010-11-29T00:00:00.000000Z,
IRIS,CN,VGZ,48.4131,-123.3251,1994-07-21T00:00:00.000000Z,
IRIS,CN,VIB,53.2522,-132.5406,1996-07-04T00:00:00.000000Z,
IRIS,CN,VIMO,52.8173,-83.7449,2003-06-11T00:00:00.000000Z,
IRIS,CN,VLDQ,48.1901,-77.7572,2002-01-07T00:00:00.000000Z,
IRIS,CN,WALA,49.0595,-113.9112,1992-06-03T00:00:00.000000Z,
IRIS,CN,WBO,45.0012,-75.2753,1993-12-16T00:00:00.000000Z,
IRIS,CN,WHY,60.6597,-134.8825,1994-10-03T00:00:00.000000Z,
IRIS,CN,WOSB,50.1608,-126.5704,1998-11-17T00:00:00.000000Z,
IRIS,CN,YKAW1,62.4822,-114.4842,2013-07-15T00:00:00.000000Z,
IRIS,CN,YKAW3,62.5616,-114.6099,2013-07-15T00:00:00.000000Z,
IRIS,CN,YUK4,61.4348,-138.5463,2010-08-29T00:00:00.000000Z,
IRIS,CN,YUK5,61.1315,-137.8593,2010-08-23T00:00:00.000000Z,
IRIS,CN,YUK8,61.2844,-139.7646,2012-09-07T00:00:00.000000Z,
IRIS,CO,BIRD,34.645,-80.4615,2010-08-25T00:00:00.000000Z,
IRIS,CO,CASEE,34.993,-82.9317,2009-12-07T00:00:00.000000Z,
IRIS,CO,CSB,32.98698,-80.071545,2009-04-13T00:00:00.000000Z,
IRIS,CO,HAW,33.3612,-81.6097,2010-03-11T00:00:00.000000Z,
IRIS,CO,HODGE,34.2315,-82.2586,2010-03-25T00:00:00.000000Z,
IRIS,CO,JSC,34.2818,-81.25966,2009-04-13T00:00:00.000000Z,
IRIS,CO,PAULI,34.82097,-81.8144,2011-04-26T00:00:00.000000Z,
IRIS,CO,RGR,32.907482,-80.193968,2009-04-13T00:00:00.000000Z,
IRIS,CU,ANWB,17.66853,-61.78557,2007-09-07T00:00:00.000000Z,
IRIS,CU,BBGH,13.1434,-59.5588,2006-09-06T18:12:00.000000Z,
IRIS,CU,BCIP,9.1665,-79.8373,2006-12-02T15:44:00.000000Z,
IRIS,CU,GRGR,12.1324,-61.654,2006-12-12T11:41:00.000000Z,
IRIS,CU,SDDR,18.9821,-71.2878,2006-08-30T00:00:00.000000Z,
IRIS,CU,TGUH,14.057,-87.273,2006-09-20T22:59:00.000000Z,
IRIS,CW,CAMR,23.061737,-81.370857,2016-02-01T00:00:00.000000Z,
IRIS,CW,CHIV,19.97648,-76.415131,2015-11-04T00:00:00.000000Z,
IRIS,CW,MARV,20.005285,-75.906555,2016-09-13T00:00:00.000000Z,
IRIS,CW,MASC,20.175501,-74.231201,1998-01-01T00:00:00.000000Z,
IRIS,CW,PILO,19.91395,-77.408806,2016-01-29T00:00:00.000000Z,
IRIS,CZ,DPC,50.3502,16.3222,1992-12-07T00:00:00.000000Z,
IRIS,CZ,KHC,49.130901,13.5782,1973-01-01T00:00:00.000000Z,
IRIS,CZ,MORC,49.776798,17.5425,1993-09-27T00:00:00.000000Z,
IRIS,CZ,OKC,49.837502,18.1472,1998-11-01T00:00:00.000000Z,
IRIS,CZ,VRAC,49.308399,16.5933,1993-06-01T00:00:00.000000Z,
IRIS,DK,ANGG,65.616302,-37.6371,2010-08-02T00:00:00.000000Z,
IRIS,DK,BSD,0.0,0.0,2004-12-04T00:00:00.000000Z,
IRIS,DK,DBG,74.307098,-20.219299,2010-08-11T00:00:00.000000Z,
IRIS,DK,ICESG,69.092201,-39.6474,2011-06-05T00:00:00.000000Z,
IRIS,DK,ILULI,69.212143,-51.104801,2009-07-14T00:00:00.000000Z,
IRIS,DK,ISOG,65.547997,-38.9757,2012-09-06T00:00:00.000000Z,
IRIS,DK,MUD,56.455002,9.1733,2004-12-04T00:00:00.000000Z,
IRIS,DK,NEEM,77.444702,-51.073799,2011-07-16T00:00:00.000000Z,
IRIS,DK,NRS,61.159531,-45.418751,2009-01-29T00:00:00.000000Z,
IRIS,DK,NUUG,71.5384,-53.1996,2010-07-21T00:00:00.000000Z,
IRIS,DK,NUUK,64.1838,-51.6679,2010-07-26T00:00:00.000000Z,
IRIS,DK,SCO,70.485603,-21.949699,2009-09-22T23:00:00.000000Z,
IRIS,DK,TULEG,76.537399,-68.8237,2010-05-04T00:00:00.000000Z,
IRIS,EC,ANTS,-0.4973,-78.170403,2011-10-15T00:00:00.000000Z,
IRIS,EC,ARNL,-3.5478,-80.067001,2012-08-14T00:00:00.000000Z,
IRIS,EC,BOSC,-3.1512,-78.495102,2012-11-22T00:00:00.000000Z,
IRIS,EC,CHSH,-1.49385,-78.869331,2012-09-20T00:00:00.000000Z,
IRIS,EC,COHC,-2.4661,-79.257401,2012-05-02T00:00:00.000000Z,
IRIS,EC,GGPC,-0.1804,-78.593697,2012-06-11T00:00:00.000000Z,
IRIS,EC,IMBA,0.2764,-78.199097,2011-10-05T00:00:00.000000Z,
IRIS,EC,MCRA,-4.3697,-79.954399,2012-08-22T00:00:00.000000Z,
IRIS,EC,PULU,0.0218,-78.502197,2011-08-24T00:00:00.000000Z,
IRIS,EC,PUYO,-1.493,-78.024902,2012-06-29T23:00:00.000000Z,
IRIS,EC,SAGO,-1.1529,-78.665001,2012-09-27T00:00:00.000000Z,
IRIS,EC,SALI,-2.1863,-80.991203,2012-05-16T00:00:00.000000Z,
IRIS,EC,SLOR,-0.729811,-78.496742,2015-06-16T00:00:00.000000Z,
IRIS,EC,TULM,0.7161,-77.786903,2012-08-09T00:00:00.000000Z,
IRIS,EC,VCES,-0.79991,-78.39444,2012-08-21T00:00:00.000000Z,
IRIS,EC,ZUMB,-4.8637,-79.143898,2012-11-08T00:00:00.000000Z,
IRIS,EI,IGLA,53.419498,-9.375,2011-01-01T00:00:00.000000Z,
IRIS,EI,IWEX,52.374298,-6.774499,2011-01-01T00:00:00.000000Z,
IRIS,EI,VAL,51.9394,-10.2442,2008-01-01T00:00:00.000000Z,
IRIS,EP,KIDD,31.771774,-106.506378,2009-10-08T00:00:00.000000Z,
IRIS,ET,ASTN,36.327,-83.476,2001-05-10T00:00:00.000000Z,
IRIS,ET,BCRT,35.766,-84.576,1998-06-17T00:00:00.000000Z,
IRIS,ET,BHT,35.863,-84.94,1998-06-17T00:00:00.000000Z,
IRIS,ET,CCNC,36.023,-82.714,2007-07-10T00:00:00.000000Z,
IRIS,ET,CCRT,35.466,-84.053,2005-06-13T00:00:00.000000Z,
